YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WD50M,WS50M
2017,9,18,1,25.8,96.38,0.56,220.66,4.02
2017,9,18,2,25.73,96.81,0.94,222.49,3.91
2017,9,18,3,25.68,97.06,1.17,223.24,3.59
2017,9,18,4,25.61,97.31,1.19,220.87,3.22
2017,9,18,5,25.54,97.44,1.22,218.94,2.72
2017,9,18,6,25.89,97,1.8,216.78,2.09
2017,9,18,7,26.92,92.75,3.66,218.72,1.11
2017,9,18,8,27.92,86.94,1.23,300.07,0.17
2017,9,18,9,28.63,82.69,1.95,29.86,0.97
2017,9,18,10,29.28,80.44,2.08,38.31,1.8
2017,9,18,11,29.73,79,1.75,44.64,2.62
2017,9,18,12,29.87,78.88,1.34,48.56,3.29
2017,9,18,13,29.78,80.25,0.93,49.1,3.78
2017,9,18,14,29.74,81.5,0.57,44.35,3.92
2017,9,18,15,29.7,82.31,0.38,38.4,4.28
2017,9,18,16,29.23,84.19,0.37,30.64,4.77
2017,9,18,17,28.24,89.69,0.49,24.49,5.41
2017,9,18,18,27.39,91.75,0.65,30.04,5.99
2017,9,18,19,27.06,92.5,0.71,42.03,6.07
2017,9,18,20,26.83,93.19,0.55,54,5.65
2017,9,18,21,26.55,93.94,0.36,66.53,4.79
2017,9,18,22,26.3,94.44,0.24,76.3,3.86
2017,9,18,23,26.07,94.62,0.14,80.81,3.23
2017,9,19,0,25.8,94.75,0.08,79.85,2.79
2017,9,19,1,25.51,95.12,0.05,69.83,2.45
2017,9,19,2,25.22,95.75,0.05,53.62,2.21
2017,9,19,3,24.94,96.56,0.06,38.66,2.3
2017,9,19,4,24.7,97.19,0.05,29.42,2.53
2017,9,19,5,24.53,97.62,0.06,22.98,2.68
2017,9,19,6,25.07,96.75,0.04,13.5,2.84
2017,9,19,7,26.1,93.69,0.04,0.53,3.4
2017,9,19,8,27.36,87.31,0.42,357.25,4.23
2017,9,19,9,28.79,79.81,1.1,3.59,4.24
2017,9,19,10,29.96,75.06,1.23,9.5,3.79
2017,9,19,11,30.63,72.75,1.6,7.78,3.46
2017,9,19,12,30.93,71.75,1.29,0.66,3.41
2017,9,19,13,31.08,71.25,1.18,353.84,3.57
2017,9,19,14,30.85,72.25,1.11,342.95,4.18
2017,9,19,15,30.25,75.75,1.15,331.93,4.93
2017,9,19,16,29.49,80.19,1.31,324.61,5.33
2017,9,19,17,28.45,85.81,1.6,318,5.49
2017,9,19,18,27.26,90.94,1.36,311.72,5.79
2017,9,19,19,26.9,91.69,1.46,307.2,6.02
2017,9,19,20,26.67,92.38,1.48,303.3,6.29
2017,9,19,21,26.51,93.12,1.09,299.58,6.65
2017,9,19,22,26.4,94.06,1.14,297.61,7.06
2017,9,19,23,26.27,95,1.21,296.89,7.48
2017,9,20,0,26.06,95.88,1.28,295.15,7.79
2017,9,20,1,25.83,96.06,1.17,293.71,7.99
2017,9,20,2,25.58,95.88,1.03,296.01,7.91
2017,9,20,3,25.33,95.62,0.94,299.59,7.67
2017,9,20,4,25.09,96,0.81,302.35,6.96
2017,9,20,5,24.92,96.44,0.72,304.75,6.21
2017,9,20,6,25.06,96.25,0.65,306.64,5.47
2017,9,20,7,25.57,95.19,1.93,309.86,4.62
2017,9,20,8,26.03,93.31,0.45,312.81,4.2
2017,9,20,9,26.55,90.12,0.63,310.93,3.82
2017,9,20,10,27.04,87.06,0.9,304.33,3.31
2017,9,20,11,27.38,84.75,1.33,291.93,3.16
2017,9,20,12,27.48,84.31,1.59,278.93,3.42
2017,9,20,13,27.47,84.94,1.41,269.77,3.85
2017,9,20,14,27.37,85.69,0.96,264.9,4.39
2017,9,20,15,27.24,86.25,0.62,261.04,4.82
2017,9,20,16,26.9,88.69,0.36,256.05,4.86
2017,9,20,17,26.3,92.5,0.17,250.74,4.97
2017,9,20,18,25.58,95,0.06,247.26,5.29
2017,9,20,19,25.44,95.19,0.02,244.94,5.46
2017,9,20,20,25.48,95.12,0.01,246.11,5.77
2017,9,20,21,25.58,95,0.01,250.94,6.39
2017,9,20,22,25.67,95.19,0.01,254.51,6.82
2017,9,20,23,25.67,95.5,0.04,256.86,6.91
2017,9,21,0,25.58,96,0.1,258.57,6.74
2017,9,21,1,25.4,96.38,0.24,259.52,6.36
2017,9,21,2,25.15,96.88,0.5,258.29,5.51
2017,9,21,3,24.94,97.06,0.64,254.77,4.82
2017,9,21,4,24.85,96.88,0.42,250.23,4.87
2017,9,21,5,24.76,96.81,0.36,246.81,5.16
2017,9,21,6,24.99,96.25,0.25,246.6,5.06
2017,9,21,7,25.98,93.44,0.08,250.9,4.25
2017,9,21,8,26.83,89,0.01,257.94,4.07
2017,9,21,9,27.92,82.56,0,260.87,3.94
2017,9,21,10,28.91,76.88,0,260.11,3.82
2017,9,21,11,29.62,72.5,0,256.93,3.8
2017,9,21,12,30.11,69.56,0.01,253.13,3.88
2017,9,21,13,30.13,68.25,0.01,249.05,4
2017,9,21,14,29.73,69,0.01,250,4.34
2017,9,21,15,29.07,71.25,0.01,251.87,4.64
2017,9,21,16,28.15,76.5,0.01,250.4,4.84
2017,9,21,17,26.97,84.12,0.01,248.08,5
2017,9,21,18,25.67,91.44,0.01,245.29,5.18
2017,9,21,19,25.26,93.19,0.01,243.21,5.27
2017,9,21,20,25.08,94,0,237.73,5.24
2017,9,21,21,25.01,94.38,0,230.94,5.39
2017,9,21,22,24.98,94.56,0.01,227.54,5.74
2017,9,21,23,24.96,94.62,0.01,225.85,5.99
2017,9,22,0,24.84,94.94,0.02,224.47,6
2017,9,22,1,24.73,95.19,0.03,223.78,5.98
2017,9,22,2,24.69,95.19,0.03,227.03,6.09
2017,9,22,3,24.62,95,0.03,233.26,6.31
2017,9,22,4,24.51,94.94,0.02,237.71,6.38
2017,9,22,5,24.48,95,0.02,240.08,6.16
2017,9,22,6,24.89,94,0.01,240.53,5.86
2017,9,22,7,26.08,90.06,0.02,238.92,5.14
2017,9,22,8,27.24,84.88,0.01,241.03,5.58
2017,9,22,9,28.3,79.25,0.01,240.83,5.83
2017,9,22,10,29,76.31,0.01,239.82,5.7
2017,9,22,11,29.41,74.56,0.01,240.53,5.59
2017,9,22,12,29.61,73.88,0,242.67,5.5
2017,9,22,13,29.62,73.62,0.01,245.61,5.43
2017,9,22,14,29.51,73.62,0,247.61,5.48
2017,9,22,15,29.08,75,0,247.44,5.5
2017,9,22,16,28.37,78.5,0,245.73,5.4
2017,9,22,17,27.24,85.44,0,242.67,5.26
2017,9,22,18,26.06,91.38,0,237.74,5.31
2017,9,22,19,25.75,92.38,0,231.8,5.37
2017,9,22,20,25.55,92.94,0,225,5.36
2017,9,22,21,25.36,93.69,0,218.99,5.44
2017,9,22,22,25.13,94.31,0,216.47,5.63
2017,9,22,23,24.88,94.94,0,217.3,5.81
2017,9,23,0,24.61,95.69,0,219.42,5.91
2017,9,23,1,24.36,96.5,0,222.12,5.93
2017,9,23,2,24.26,96.81,0,225.77,5.72
2017,9,23,3,24.21,97.06,0,229.9,5.3
2017,9,23,4,24.19,97.12,0.01,233.46,4.84
2017,9,23,5,24.07,97.38,0,236.78,4.46
2017,9,23,6,24.63,95.94,0,239.13,4.05
2017,9,23,7,26.23,89.12,0,240.61,3.61
2017,9,23,8,27.58,82.31,0,240.5,3.82
2017,9,23,9,28.75,77.56,0,238.82,3.91
2017,9,23,10,29.62,74.56,0,240.07,3.99
2017,9,23,11,30.3,72,0,242.61,4.11
2017,9,23,12,30.65,70.62,0,246.29,4.14
2017,9,23,13,30.73,69.94,0,250.41,4.05
2017,9,23,14,30.58,69.88,0,254.32,3.96
2017,9,23,15,30.12,70.81,0,257.47,3.89
2017,9,23,16,29.23,74.75,0,261.31,4.09
2017,9,23,17,27.92,81.62,0,264.06,4.38
2017,9,23,18,26.2,90.62,0,263.29,4.68
2017,9,23,19,25.64,92.19,0,259.47,4.62
2017,9,23,20,25.23,93.12,0,253.33,4.33
2017,9,23,21,24.85,93.94,0,246.07,4.1
2017,9,23,22,24.51,94.56,0,239.97,4.04
2017,9,23,23,24.2,95.12,0,235.88,4.07
2017,9,24,0,23.91,95.88,0,233.86,4.05
2017,9,24,1,23.64,96.88,0,232.73,3.99
2017,9,24,2,23.43,97.5,0,232.94,3.72
2017,9,24,3,23.27,97.88,0,235.37,3.31
2017,9,24,4,23.23,97.62,0,240.26,2.9
2017,9,24,5,23.3,96.81,0,246.75,2.47
2017,9,24,6,24.08,95.12,0,254.67,2.01
2017,9,24,7,26.27,85.88,0,270.67,2.01
2017,9,24,8,27.69,79.69,0,278.59,1.94
2017,9,24,9,28.84,75.62,0,276.49,1.93
2017,9,24,10,29.82,72.38,0,271.69,2.12
2017,9,24,11,30.58,69.94,0,270,2.43
2017,9,24,12,31.01,68.38,0,271.93,2.78
2017,9,24,13,31.22,67.38,0,275.68,3.08
2017,9,24,14,30.9,67.81,0,281.67,3.4
2017,9,24,15,30.19,70.38,0,287.51,3.66
2017,9,24,16,29.43,73.38,0,291.87,3.8
2017,9,24,17,28.07,80.56,0,292.96,3.89
2017,9,24,18,26.37,89.62,0,290.7,3.93
2017,9,24,19,25.85,90.69,0,287.7,3.65
2017,9,24,20,25.59,90.81,0,280.37,3.17
2017,9,24,21,25.32,91.12,0,267.82,2.88
2017,9,24,22,25,91.75,0,255.96,2.93
2017,9,24,23,24.67,92.56,0,249.76,3.14
2017,9,25,0,24.36,93.19,0,247.67,3.31
2017,9,25,1,24.01,93.88,0,247.09,3.29
2017,9,25,2,23.83,94.25,0,246.82,3.02
2017,9,25,3,23.82,94,0,247.38,2.54
2017,9,25,4,23.89,93.5,0,249.65,2
2017,9,25,5,24.12,92.25,0,252.7,1.5
2017,9,25,6,24.54,92.69,0,252.84,1.11
2017,9,25,7,26.3,85.75,0,275.19,1.29
2017,9,25,8,27.84,78.75,0,281.18,1.37
2017,9,25,9,29.02,74.5,0,270.31,1.45
2017,9,25,10,29.97,71.62,0,263.74,1.86
2017,9,25,11,30.62,69.81,0,265.73,2.41
2017,9,25,12,30.97,68.75,0,270.45,2.98
2017,9,25,13,31.04,68.25,0,275.54,3.48
2017,9,25,14,30.72,68.69,0,279.5,3.79
2017,9,25,15,30.17,70,0,280.48,3.91
2017,9,25,16,29.2,74.19,0,279.96,3.97
2017,9,25,17,27.88,80.88,0,277.65,3.93
2017,9,25,18,26.2,90.19,0,272.62,3.93
2017,9,25,19,25.58,91.5,0,267.46,3.7
2017,9,25,20,25.12,92.06,0,258.94,3.46
2017,9,25,21,24.72,92.5,0,250.01,3.45
2017,9,25,22,24.35,92.94,0,243.94,3.54
2017,9,25,23,24.08,93.38,0,238.97,3.55
2017,9,26,0,23.87,93.81,0,234.08,3.5
2017,9,26,1,23.71,94.12,0,229.73,3.48
2017,9,26,2,23.6,94.44,0,228.69,3.27
2017,9,26,3,23.51,94.31,0,232,2.86
2017,9,26,4,23.54,93.62,0,240.02,2.41
2017,9,26,5,23.57,93,0,252.86,1.96
2017,9,26,6,24.1,92.69,0,270.29,1.53
2017,9,26,7,26.12,84.88,0,304.99,1.91
2017,9,26,8,27.58,78,0.01,322,1.9
2017,9,26,9,28.77,74.06,0.01,328.25,1.47
2017,9,26,10,29.8,70.62,0.01,321.93,1.19
2017,9,26,11,30.76,67.69,0.02,309,1.22
2017,9,26,12,31.33,65.94,0.01,301.53,1.49
2017,9,26,13,31.58,65.06,0.02,300.84,1.83
2017,9,26,14,31.41,65.25,0.02,302.64,2.25
2017,9,26,15,30.97,66.56,0.05,306.08,2.6
2017,9,26,16,30.19,70.88,0.02,308.04,2.92
2017,9,26,17,29.01,76.06,0.01,308.82,3.08
2017,9,26,18,27.2,87.44,0,302.8,3.63
2017,9,26,19,26.5,89,0,299.94,3.91
2017,9,26,20,25.94,90,0,297.9,3.89
2017,9,26,21,25.48,90.81,0,295.67,3.59
2017,9,26,22,25.13,91,0,291.75,3.08
2017,9,26,23,24.89,90.5,0,286.95,2.57
2017,9,27,0,24.65,90.19,0,283.47,2.28
2017,9,27,1,24.37,90.56,0,284.49,2.15
2017,9,27,2,24.24,90.38,0,288.8,1.94
2017,9,27,3,24.15,90.19,0,296.09,1.67
2017,9,27,4,24.19,89.81,0,306.44,1.45
2017,9,27,5,24.15,89.88,0,320.33,1.25
2017,9,27,6,24.41,91.31,0,335.52,1.06
2017,9,27,7,26.62,84,0,338.15,1.7
2017,9,27,8,28.31,75,0,347.33,1.99
2017,9,27,9,29.48,71.19,0.01,355.11,1.83
2017,9,27,10,30.52,68.31,0.06,352.35,1.7
2017,9,27,11,31.36,66.19,0.11,341.8,1.78
2017,9,27,12,31.87,64.81,0.16,334.03,2.02
2017,9,27,13,32.11,63.94,0.19,331.47,2.24
2017,9,27,14,31.97,63.88,0.14,330.78,2.56
2017,9,27,15,31.53,65.38,0.09,329.85,2.85
2017,9,27,16,30.98,68.88,0.13,329.81,2.98
2017,9,27,17,29.68,74.69,0.07,327.3,3.01
2017,9,27,18,27.68,86.19,0.03,316.39,3.41
2017,9,27,19,26.92,87.5,0.01,312.12,3.63
2017,9,27,20,26.43,88.25,0,310.09,3.62
2017,9,27,21,26.05,88.69,0,307.36,3.49
2017,9,27,22,25.73,89.06,0,303.91,3.36
2017,9,27,23,25.45,89.38,0,300.21,3.25
2017,9,28,0,25.21,89.69,0,296.95,3.16
2017,9,28,1,25.04,89.75,0,294.94,3.08
2017,9,28,2,24.91,89.75,0,296.36,2.89
2017,9,28,3,24.82,89.75,0.01,303.69,2.68
2017,9,28,4,24.66,90.25,0.01,317.1,2.56
2017,9,28,5,24.39,91.44,0.02,334.28,2.59
2017,9,28,6,24.65,93.25,0.02,350.54,2.76
2017,9,28,7,26.65,86.81,0.02,357.28,2.96
2017,9,28,8,28.45,78.19,0.01,1.31,3.07
2017,9,28,9,29.88,72.31,0.02,5.52,2.84
2017,9,28,10,30.96,69.12,0.02,5.08,2.47
2017,9,28,11,31.78,66.62,0.03,359.57,2.08
2017,9,28,12,32.3,64.75,0.03,347.99,1.88
2017,9,28,13,32.54,63.75,0.03,333.74,1.96
2017,9,28,14,32.37,63.94,0.02,325.28,2.41
2017,9,28,15,31.87,65.75,0.02,322.1,2.86
2017,9,28,16,31.15,69.69,0.01,320.81,3.17
2017,9,28,17,29.77,76.31,0,319.03,3.3
2017,9,28,18,27.7,87.06,0,312.37,3.61
2017,9,28,19,27.1,88,0,309.58,3.57
2017,9,28,20,26.78,87.62,0,304.21,3.1
2017,9,28,21,26.57,86.75,0,291.36,2.62
2017,9,28,22,26.16,87.62,0,275.13,2.53
2017,9,28,23,25.62,89.75,0,261.51,2.8
2017,9,29,0,25.12,91.75,0.01,253.9,3.21
2017,9,29,1,24.76,93.12,0.01,251.45,3.56
2017,9,29,2,24.55,94.19,0.01,256.98,3.54
2017,9,29,3,24.39,94.94,0.01,270.27,3.3
2017,9,29,4,24.2,95.81,0.01,289.89,3.22
2017,9,29,5,23.91,97,0.01,311.72,3.38
2017,9,29,6,24.34,96.25,0,330.98,3.67
2017,9,29,7,26.1,89.25,0.01,342.41,3.85
2017,9,29,8,27.63,81.75,0.17,348.01,3.76
2017,9,29,9,29.19,74.69,0.14,351.98,3.31
2017,9,29,10,30.44,70.12,0.23,351.04,2.96
2017,9,29,11,31.24,67.62,0.3,345.58,2.82
2017,9,29,12,31.75,66.06,0.3,338.97,2.9
2017,9,29,13,31.95,65.19,0.4,333.95,3.11
2017,9,29,14,31.83,65.38,0.31,332.19,3.37
2017,9,29,15,31.48,66.81,0.35,331.65,3.47
2017,9,29,16,31.01,70.06,0.37,331.32,3.4
2017,9,29,17,29.75,75.94,0.24,328.77,3.13
2017,9,29,18,28.02,84.56,0.14,318.25,2.92
2017,9,29,19,27.67,83.88,0.09,309.13,2.65
2017,9,29,20,27.27,84.38,0.05,295.37,2.52
2017,9,29,21,26.67,86.75,0.02,280.06,2.73
2017,9,29,22,26.03,89.75,0.03,270.42,3.17
2017,9,29,23,25.53,92,0.07,266.4,3.61
2017,9,30,0,25.19,93.69,0.09,266.57,3.91
2017,9,30,1,24.93,95.19,0.12,270.56,4
2017,9,30,2,24.73,96.38,0.17,280.06,3.71
2017,9,30,3,24.53,97.12,0.14,295.65,3.28
2017,9,30,4,24.33,97.69,0.09,316.16,2.99
2017,9,30,5,24.11,98.06,0.09,339.02,2.84
2017,9,30,6,24.48,97.25,0.07,359.84,2.81
2017,9,30,7,26.26,90.56,0.05,10.35,2.91
2017,9,30,8,28.15,79,0,15.84,2.89
2017,9,30,9,29.87,70.69,0,15.9,2.62
2017,9,30,10,31.12,67,0,9.68,2.42
2017,9,30,11,32.05,64.25,0,359.61,2.31
2017,9,30,12,32.67,62.38,0,348.76,2.37
2017,9,30,13,32.95,61.44,0,339.65,2.52
2017,9,30,14,32.87,61.56,0,333.72,2.81
2017,9,30,15,32.46,63.19,0,331.35,3.08
2017,9,30,16,31.96,65.88,0,331.29,3.27
2017,9,30,17,30.28,73.75,0,329.96,3.4
2017,9,30,18,28.03,84.88,0,324.85,3.75
2017,9,30,19,27.34,85.94,0,327.89,3.76
2017,9,30,20,26.89,86.25,0,333.38,3.38
2017,9,30,21,26.69,85.06,0,338.14,2.77
2017,9,30,22,26.62,82.88,0,340.7,2.13
2017,9,30,23,26.43,82,0,336.61,1.57
2017,10,1,0,26.01,83.06,0,320.37,1.3
2017,10,1,1,25.54,85.06,0,300.35,1.38
2017,10,1,2,25.22,86.44,0,295.17,1.43
2017,10,1,3,25.05,87.25,0,305.58,1.25
2017,10,1,4,24.76,88.56,0,331.95,1.08
2017,10,1,5,24.29,91.19,0,7.7,1.17
2017,10,1,6,24.12,94.12,0,32.45,1.5
2017,10,1,7,25.75,88.44,0,32.55,1.64
2017,10,1,8,27.91,77.69,0,12.35,2.12
2017,10,1,9,29.94,67.56,0,11.99,2.33
2017,10,1,10,31.28,62.62,0,12.43,2.36
2017,10,1,11,32.23,59.69,0,11.05,2.36
2017,10,1,12,32.85,57.81,0,7.24,2.35
2017,10,1,13,33.14,57,0,2.31,2.33
2017,10,1,14,33.11,56.94,0,356.27,2.52
2017,10,1,15,32.87,58.12,0,350.93,2.82
2017,10,1,16,32.47,59.62,0,348.89,3.04
2017,10,1,17,30.55,69.69,0,342.66,3.22
2017,10,1,18,28.12,80.12,0,331.42,3.67
2017,10,1,19,27.37,81.19,0,328.03,3.82
2017,10,1,20,26.88,81.44,0,325.83,3.59
2017,10,1,21,26.58,80.88,0,322.17,3.18
2017,10,1,22,26.34,80,0,317.62,2.78
2017,10,1,23,26.09,79.62,0,311.63,2.45
2017,10,2,0,25.71,80.5,0,305.06,2.27
2017,10,2,1,25.26,82.5,0,301.47,2.29
2017,10,2,2,24.76,85.19,0,305.82,2.39
2017,10,2,3,24.39,87.5,0,316.19,2.39
2017,10,2,4,24.02,90.12,0,332.21,2.3
2017,10,2,5,23.62,92.88,0,352.87,2.2
2017,10,2,6,23.73,94.5,0,13.85,2.29
2017,10,2,7,25.39,87.94,0,26.2,2.19
2017,10,2,8,27.45,76.56,0,25.86,1.99
2017,10,2,9,29.64,65.94,0,19.22,1.99
2017,10,2,10,31.27,60.06,0,15.58,2.04
2017,10,2,11,32.56,55.69,0,8.93,2.21
2017,10,2,12,33.23,54.25,0,0.54,2.48
2017,10,2,13,33.49,53.81,0,353.62,2.81
2017,10,2,14,33.36,54.62,0,350.45,3.3
2017,10,2,15,33.07,55.38,0,351.65,3.71
2017,10,2,16,32.49,57,0,353.7,3.91
2017,10,2,17,30.24,70.25,0,351.06,3.92
2017,10,2,18,27.9,79.94,0,343.04,4.04
2017,10,2,19,27.22,81,0,339.67,4.02
2017,10,2,20,26.79,81.38,0,337.77,3.65
2017,10,2,21,26.66,80.19,0,334.98,2.97
2017,10,2,22,26.7,77.62,0,331.45,2.22
2017,10,2,23,26.69,76.19,0,329.09,1.52
2017,10,3,0,26.68,75.31,0,327.99,0.96
2017,10,3,1,26.4,77.62,0,333.43,0.51
2017,10,3,2,26.01,80.19,0,11.31,0.6
2017,10,3,3,25.4,84.69,0,23.01,1.24
2017,10,3,4,24.83,88.75,0,26.89,1.87
2017,10,3,5,24.4,91.12,0,30.87,2.42
2017,10,3,6,24.51,91.44,0,32.23,2.8
2017,10,3,7,25.75,83.5,0.01,28.69,2.73
2017,10,3,8,27.48,74.44,0.04,19.21,2.73
2017,10,3,9,29.44,65.31,0.03,21.18,2.68
2017,10,3,10,31.22,58.5,0.03,27.5,2.57
2017,10,3,11,32.33,55.69,0.01,25.28,2.49
2017,10,3,12,33.02,54.56,0,17.34,2.46
2017,10,3,13,33.3,54.06,0,8.38,2.57
2017,10,3,14,33.18,54.75,0,1.19,3
2017,10,3,15,33.03,54.81,0,359.75,3.53
2017,10,3,16,32.64,54.56,0,1.04,3.89
2017,10,3,17,30.24,69.88,0,354.55,4.11
2017,10,3,18,27.84,77.38,0,343.24,4.58
2017,10,3,19,26.98,78.12,0,340.11,4.96
2017,10,3,20,26.28,79.25,0,341.51,5.05
2017,10,3,21,25.67,80.69,0,346.74,4.9
2017,10,3,22,25.05,82.44,0,355.96,4.66
2017,10,3,23,24.48,84.25,0,8.79,4.35
2017,10,4,0,23.93,85.81,0,22.7,4.09
2017,10,4,1,23.4,86.94,0,33.44,3.91
2017,10,4,2,22.94,87.19,0,39.88,3.78
2017,10,4,3,22.52,87.06,0,42.96,3.73
2017,10,4,4,22.15,86.88,0,44,3.8
2017,10,4,5,21.76,86.88,0,41.95,4.06
2017,10,4,6,22.01,86.69,0,39.46,4.35
2017,10,4,7,24.29,76.06,0,36.32,4.06
2017,10,4,8,26.15,69.31,0,30.45,3.56
2017,10,4,9,28.37,63.19,0,25.47,3.67
2017,10,4,10,30.3,58.75,0,23.85,3.77
2017,10,4,11,31.9,54.69,0,19.31,3.87
2017,10,4,12,32.77,53.31,0,12.18,4.04
2017,10,4,13,33.12,53.44,0,5.73,4.3
2017,10,4,14,33.21,53.38,0,1.23,4.74
2017,10,4,15,32.64,56.31,0,358.82,5.29
2017,10,4,16,31.69,59.94,0,358.92,5.81
2017,10,4,17,28.96,75.38,0,355.41,6.25
2017,10,4,18,26.8,81.12,0,355.56,6.96
2017,10,4,19,26.15,82.94,0,358.15,7.27
2017,10,4,20,25.59,84.88,0,1.76,7.12
2017,10,4,21,25.07,86.62,0,5.8,6.72
2017,10,4,22,24.6,87.88,0,9.91,6.31
2017,10,4,23,24.13,88.81,0,15.04,5.93
2017,10,5,0,23.64,89.69,0,21.64,5.66
2017,10,5,1,23.1,90.56,0,29.29,5.51
2017,10,5,2,22.62,91.25,0,36.63,5.54
2017,10,5,3,22.13,91.56,0,42.57,5.6
2017,10,5,4,21.69,91.31,0,47.16,5.56
2017,10,5,5,21.27,90.75,0,49.47,5.46
2017,10,5,6,21.52,89.19,0,50.32,5.3
2017,10,5,7,23.76,79.06,0,48.42,4.53
2017,10,5,8,25.89,72.12,0,43.13,3.73
2017,10,5,9,28.3,64.44,0,36.27,3.57
2017,10,5,10,30.35,58.88,0,33.36,3.75
2017,10,5,11,31.95,54.62,0,31.85,4.06
2017,10,5,12,33.01,52.06,0,28.54,4.25
2017,10,5,13,33.69,49.88,0,24.56,4.4
2017,10,5,14,33.8,49.44,0,18.59,4.61
2017,10,5,15,33.74,49.5,0,16.76,4.99
2017,10,5,16,32.85,49.62,0,15.95,5.23
2017,10,5,17,29.52,70.44,0,4.44,5.55
2017,10,5,18,27.03,75.25,0,358.65,6.3
2017,10,5,19,26.18,76.44,0,2.27,6.72
2017,10,5,20,25.45,78.19,0,11.78,6.58
2017,10,5,21,24.79,80.19,0,26.76,6.18
2017,10,5,22,24.22,82.06,0,45.54,5.84
2017,10,5,23,23.77,83.44,0,64.68,5.63
2017,10,6,0,23.52,84.31,0,80.25,5.45
2017,10,6,1,23.62,84.5,0,92.86,5.16
2017,10,6,2,23.66,84.56,0,98,4.94
2017,10,6,3,23.53,84.69,0,95.9,4.79
2017,10,6,4,23.36,85,0,92.86,5.17
2017,10,6,5,23.2,85.19,0.01,89.71,6.08
2017,10,6,6,23.37,85,0.01,89.54,6.78
2017,10,6,7,24.91,80.25,0.01,92.07,6.04
2017,10,6,8,26.57,75.88,0,96.71,5.08
2017,10,6,9,28.69,68.81,0,99.52,6.04
2017,10,6,10,30.43,62.06,0,97.05,6.23
2017,10,6,11,31.54,57.06,0,89.92,5.58
2017,10,6,12,32.3,53.31,0,79.27,4.7
2017,10,6,13,32.76,51.25,0,65.96,3.97
2017,10,6,14,33.36,48.88,0.01,49.14,3.82
2017,10,6,15,33.43,46.62,0.02,36.38,4.06
2017,10,6,16,32.29,50.25,0.04,27.28,4.18
2017,10,6,17,29.94,71.44,0.13,18.14,3.89
2017,10,6,18,28.3,76.44,0.18,20.04,3.88
2017,10,6,19,27.69,79.06,0.12,34.24,3.85
2017,10,6,20,27.11,81.62,0.06,60.27,3.86
2017,10,6,21,26.48,84.25,0.03,87.17,4.11
2017,10,6,22,25.85,86.5,0.02,106.17,4.32
2017,10,6,23,25.43,88.06,0.02,122.06,4.12
2017,10,7,0,25.15,89.25,0.03,138.97,3.59
2017,10,7,1,24.95,89.69,0.06,158.34,2.94
2017,10,7,2,24.77,90,0.08,166.41,2.43
2017,10,7,3,24.75,89,0.07,157.83,1.78
2017,10,7,4,24.92,86.06,0.04,133.79,1.05
2017,10,7,5,24.81,86,0.02,81.25,0.92
2017,10,7,6,24.66,89.44,0.03,58.24,1.35
2017,10,7,7,25.87,84.38,0.06,44.45,1.73
2017,10,7,8,28.71,69.88,2.24,38.28,2.41
2017,10,7,9,30.58,63.06,0.5,45,2.57
2017,10,7,10,31.75,61.12,0.29,45,2.57
2017,10,7,11,32.73,59.81,0.27,38.58,2.57
2017,10,7,12,33.35,59.62,0.24,29.37,2.64
2017,10,7,13,33.61,60.06,0.26,20.37,2.78
2017,10,7,14,33.49,61.69,0.13,11.1,2.88
2017,10,7,15,33.25,64.31,0.22,3.19,2.95
2017,10,7,16,32.66,66.38,0.24,359.11,3.01
2017,10,7,17,30.96,78.75,0.38,345.1,3.01
2017,10,7,18,29.54,85.62,0.33,330.42,3.32
2017,10,7,19,29,86.56,0.28,327.11,3.58
2017,10,7,20,28.55,87.62,0.26,334.96,3.54
2017,10,7,21,28.18,88.56,0.12,349.49,3.38
2017,10,7,22,27.83,89.38,0.07,6.25,3.23
2017,10,7,23,27.53,89.94,0.12,22.37,3.06
2017,10,8,0,27.27,90.06,0.04,34.94,2.78
2017,10,8,1,27.01,90.19,0.02,44.02,2.57
2017,10,8,2,26.68,90.69,0.02,57.26,2.47
2017,10,8,3,26.25,91.75,0.01,71.23,2.5
2017,10,8,4,25.87,92.62,0.03,80.48,2.6
2017,10,8,5,25.55,93.19,0.04,88.22,2.77
2017,10,8,6,25.72,93.19,0.06,96.24,2.95
2017,10,8,7,27.07,87.19,0.1,102.86,2.67
2017,10,8,8,29.45,78,0.05,80.13,2.74
2017,10,8,9,31.13,70.31,0.11,70.03,3.04
2017,10,8,10,32.05,67.62,0.21,64.71,2.98
2017,10,8,11,32.55,66.25,0.32,57.57,3.05
2017,10,8,12,32.8,65.69,0.47,51.21,3.17
2017,10,8,13,32.76,66.12,0.72,46.93,3.28
2017,10,8,14,32.72,67.06,0.69,43.22,3.19
2017,10,8,15,32.53,65.38,0.46,38.68,3.01
2017,10,8,16,31.87,66.06,0.29,33.24,2.74
2017,10,8,17,30.92,74.88,0.17,26.46,1.96
2017,10,8,18,30.69,69.12,0.1,6.86,1.05
2017,10,8,19,30.48,67.88,0.09,314.58,0.76
2017,10,8,20,29.55,71.69,0.08,286.79,0.95
2017,10,8,21,28.77,74.62,0.08,281.48,1.06
2017,10,8,22,28.01,77.62,0.06,282.12,1.19
2017,10,8,23,27.36,79.69,0.06,280.75,1.26
